Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
CHR12M,paczkomat_inpost_pl,naprzeciwko bloku mieszkalnego Szarych Szeregów 2,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-chr12m-szarych-szeregow-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
CHR13M,paczkomat_inpost_pl,Market Dino,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-chr13m-borowcowa-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
CHR14M,paczkomat_inpost_pl,skwer osiedlowy u zbiegu ul. Kubusia Puchatka i ul. Mieszka I,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-chr14m-kubusia-puchatka-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
CHR15M,paczkomat_inpost_pl,Na stacji ORLEN,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-chr15m-kroczymiech-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
LCE01M,paczkomat_inpost_pl,Przy sklepie,,Luszowice,małopolskie,,PL,,https://inpost.pl/paczkomat-luszowice-lce01m-wspolna-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
LCE01N,paczkomat_inpost_pl,Przy Delikatesach KOKO BIS,,Luszowice,małopolskie,,PL,,https://inpost.pl/paczkomat-luszowice-lce01n-sierszanska-paczkomaty-malopolskie,24/7,Paczkomat,Q110970254
POP-CHR10,paczkomat_inpost_pl,EPAKA,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-pop-chr10-rybacka-paczkomaty-malopolskie,Mo-Fr 10:00-18:00; Sa 10:00-15:00,Paczkomat,Q110970254
POP-CHR11,paczkomat_inpost_pl,DUŻY BEN,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-pop-chr11-sienkiewicza-paczkomaty-malopolskie,Mo-Sa 10:00-22:00,Paczkomat,Q110970254
POP-CHR12,paczkomat_inpost_pl,PAKERSI (EURO SKLEP),,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-pop-chr12-wyszynskiego-paczkomaty-malopolskie,Mo-Sa 06:00-22:00; Su 08:00-22:00,Paczkomat,Q110970254
POP-CHR4,paczkomat_inpost_pl,PRYMUS PUNKT INPOST,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-pop-chr4-pogorska-paczkomaty-malopolskie,Mo-Fr 09:00-17:00; Sa 09:00-13:00,Paczkomat,Q110970254
POP-CHR5,paczkomat_inpost_pl,SKLEP I SERWIS KOMPUTEROWY,,Chrzanów,małopolskie,,PL,,https://inpost.pl/paczkomat-chrzanow-pop-chr5-szpitalna-paczkomaty-malopolskie,Mo-Fr 09:00-17:00; Sa 09:00-13:00,Paczkomat,Q110970254
37,play_pl,Salon Play,Ul. Trzebińska 40,Chrzanów,małopolskie,,PL,+48 790 030 640,,Mo-Sa 09:00-20:00; Su 10:00-20:00,Play,Q7202998
306399,poczta_polska_pl,FUP Chrzanów,,Chrzanów,MAŁOPOLSKIE,,PL,+48 32 623 57 00,,,Poczta Polska,Q168833
235896,poczta_polska_pl,UP Chrzanów,,Chrzanów,MAŁOPOLSKIE,,PL,+48 32 623 33 60;+48 32 623 36 20;+48 32 623 20 34;+48 32 623 39 05,,,Poczta Polska,Q168833
338034,poczta_polska_pl,FUP Chrzanów,,Chrzanów,MAŁOPOLSKIE,,PL,+48 885 870 553,,,Poczta Polska,Q168833
306418,poczta_polska_pl,FUP Chrzanów,,Płaza,MAŁOPOLSKIE,,PL,+48 504 715 265,,,Poczta Polska,Q168833
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
,visa,,,CHRZANOW,MAŁOPOLSKIE,,PL,,,,,
