Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
https://stores.footlocker.ca/en/qc/rosemere/,footlocker,"Foot Locker Locations in Rosemere, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/rosemere/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/lasalle/,footlocker,"Foot Locker Locations in Lasalle, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/lasalle/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/greenfieldpark/,footlocker,"Foot Locker Locations in Greenfield Park, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/greenfieldpark/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/gatineau/,footlocker,"Foot Locker Locations in Gatineau, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/gatineau/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/laval/,footlocker,"Foot Locker Locations in Laval, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/laval/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/brossard/,footlocker,"Foot Locker Locations in Brossard, Quebec | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/brossard/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/windsor/,footlocker,"Foot Locker Locations in Windsor, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/windsor/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/waterloo/,footlocker,"Foot Locker Locations in Waterloo, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/waterloo/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/vaughan/,footlocker,"Foot Locker Locations in Vaughan, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/vaughan/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/thornhill/,footlocker,"Foot Locker Locations in Thornhill, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/thornhill/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/stoneycreek/,footlocker,"Foot Locker Locations in Stoney Creek, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/stoneycreek/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/st-catharines/,footlocker,"Foot Locker Locations in St. Catharines, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/st-catharines/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/toronto/,footlocker,"Foot Locker Locations in Toronto, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/toronto/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/pickering/,footlocker,"Foot Locker Locations in Pickering, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/pickering/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/ottawa/,footlocker,"Foot Locker Locations in Ottawa, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/ottawa/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/oshawa/,footlocker,"Foot Locker Locations in Oshawa, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/oshawa/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/northyork/,footlocker,"Foot Locker Locations in North York, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/northyork/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/scarborough/,footlocker,"Foot Locker Locations in Scarborough, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/scarborough/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/nepean/,footlocker,"Foot Locker Locations in Nepean, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/nepean/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/mississauga/,footlocker,"Foot Locker Locations in Mississauga, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/mississauga/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/markham/,footlocker,"Foot Locker Locations in Markham, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/markham/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/newmarket/,footlocker,"Foot Locker Locations in Newmarket, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/newmarket/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/london/,footlocker,"Foot Locker Locations in London, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/london/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/kitchener/,footlocker,"Foot Locker Locations in Kitchener, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/kitchener/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/hamilton/,footlocker,"Foot Locker Locations in Hamilton, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/hamilton/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/guelph/,footlocker,"Foot Locker Locations in Guelph, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/guelph/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/etobicoke/,footlocker,"Foot Locker Locations in Etobicoke, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/etobicoke/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/burlington/,footlocker,"Foot Locker Locations in Burlington, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/burlington/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/brampton/,footlocker,"Foot Locker Locations in Brampton, Ontario | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/brampton/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ns/halifax/,footlocker,"Foot Locker Locations in Halifax, Nova Scotia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ns/halifax/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ns/dartmouth/,footlocker,"Foot Locker Locations in Dartmouth, Nova Scotia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ns/dartmouth/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/mb/winnipeg/,footlocker,"Foot Locker Locations in Winnipeg, Manitoba | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/mb/winnipeg/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/victoria/,footlocker,"Foot Locker Locations in Victoria, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/victoria/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/vancouver/,footlocker,"Foot Locker Locations in Vancouver, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/vancouver/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/tsawwassen/,footlocker,"Foot Locker Locations in Tsawwassen, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/tsawwassen/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/surrey/,footlocker,"Foot Locker Locations in Surrey, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/surrey/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/richmond/,footlocker,"Foot Locker Locations in Richmond, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/richmond/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/nanaimo/,footlocker,"Foot Locker Locations in Nanaimo, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/nanaimo/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/langley/,footlocker,"Foot Locker Locations in Langley, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/langley/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/kelowna/,footlocker,"Foot Locker Locations in Kelowna, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/kelowna/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/kamloops/,footlocker,"Foot Locker Locations in Kamloops, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/kamloops/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/coquitlam/,footlocker,"Foot Locker Locations in Coquitlam, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/coquitlam/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/burnaby/,footlocker,"Foot Locker Locations in Burnaby, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/burnaby/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/abbotsford/,footlocker,"Foot Locker Locations in Abbotsford, British Columbia | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/abbotsford/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/rockyview/,footlocker,"Foot Locker Locations in Rocky View, Alberta | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/rockyview/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/lethbridge/,footlocker,"Foot Locker Locations in Lethbridge, Alberta | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/lethbridge/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/fortmcmurray/,footlocker,"Foot Locker Locations in Fort Mcmurray, Alberta | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/fortmcmurray/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/edmonton/,footlocker,"Foot Locker Locations in Edmonton, Alberta | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/edmonton/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/calgary/,footlocker,"Foot Locker Locations in Calgary, Alberta | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/calgary/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/sk/,footlocker,Foot Locker Locations in Saskatchewan | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/sk/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/qc/,footlocker,Foot Locker Locations in Quebec | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/qc/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/on/,footlocker,Foot Locker Locations in Ontario | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/on/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ns/,footlocker,Foot Locker Locations in Nova Scotia | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ns/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/nl/,footlocker,Foot Locker Locations in Newfoundland And Labrador | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/nl/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/nb/,footlocker,Foot Locker Locations in New Brunswick | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/nb/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/mb/,footlocker,Foot Locker Locations in Manitoba | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/mb/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/bc/,footlocker,Foot Locker Locations in British Columbia | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/bc/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/,footlocker,Find the nearest Foot Locker location near you | It's Your Time,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/ab/,footlocker,Foot Locker Locations in Alberta | Approved,,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/ab/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/nb/st-john/,footlocker,"Foot Locker Locations in St. John, New Brunswick | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/nb/st-john/,,Foot Locker,Q63335
https://stores.footlocker.ca/en/nl/st-johns/,footlocker,"Foot Locker Locations in St. John's, Newfoundland And Labrador | Approved",,New York,,,CA,+1 800-863-8932,https://stores.footlocker.ca/en/nl/st-johns/,,Foot Locker,Q63335
